Date,Births,Unemployment,Inflation,Births_lag1,Births_lag3,Births_lag6,Unemployment_lag1,Unemployment_lag3,Unemployment_lag6,Inflation_lag1,Inflation_lag3,Inflation_lag6,Unemployment_roll3,Month,IsHoliday,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12
1978-11-01,5277.0,,,6027.0,5555.0,4902.0,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,1,0
1978-12-01,5038.0,,,5277.0,5681.0,5611.0,,,,,,,,12,0,0,0,0,0,0,0,0,0,0,0,1
1979-01-01,5897.0,,,5038.0,6027.0,4852.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-01,4996.0,,,5897.0,5277.0,5555.0,,,,,,,,2,0,1,0,0,0,0,0,0,0,0,0,0
1979-03-01,5816.0,,,4996.0,5038.0,5681.0,,,,,,,,3,0,0,1,0,0,0,0,0,0,0,0,0
1979-04-01,5725.0,,,5816.0,5897.0,6027.0,,,,,,,,4,0,0,0,1,0,0,0,0,0,0,0,0
1979-05-01,6010.0,,,5725.0,4996.0,5277.0,,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0
1979-08-01,5982.0,,,6010.0,5816.0,5038.0,,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0
1979-10-01,6253.0,,,5982.0,5725.0,5897.0,,,,,,,,10,0,0,0,0,0,0,0,0,0,1,0,0
1979-11-01,5556.0,,,6253.0,6010.0,4996.0,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,1,0
1979-12-01,5322.0,,,5556.0,5982.0,5816.0,,,,,,,,12,0,0,0,0,0,0,0,0,0,0,0,1
1980-01-01,5724.0,,,5322.0,6253.0,5725.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0
1980-02-01,5476.0,,,5724.0,5556.0,6010.0,,,,,,,,2,0,1,0,0,0,0,0,0,0,0,0,0
1980-03-01,5510.0,,,5476.0,5322.0,5982.0,,,,,,,,3,0,0,1,0,0,0,0,0,0,0,0,0
1980-04-01,5973.0,,,5510.0,5724.0,6253.0,,,,,,,,4,0,0,0,1,0,0,0,0,0,0,0,0
1980-05-01,5868.0,,,5973.0,5476.0,5556.0,,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0
1980-08-01,5605.0,,,5868.0,5510.0,5322.0,,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0
1980-10-01,6280.0,,,5605.0,5973.0,5724.0,,,,,,,,10,0,0,0,0,0,0,0,0,0,1,0,0
1980-11-01,5172.0,,,6280.0,5868.0,5476.0,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,1,0
1980-12-01,5997.0,,,5172.0,5605.0,5510.0,,,,,,,,12,0,0,0,0,0,0,0,0,0,0,0,1
1981-01-01,6052.0,,,5997.0,6280.0,5973.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0
1981-02-01,5333.0,,,6052.0,5172.0,5868.0,,,,,,,,2,0,1,0,0,0,0,0,0,0,0,0,0
1981-03-01,6150.0,,,5333.0,5997.0,5605.0,,,,,,,,3,0,0,1,0,0,0,0,0,0,0,0,0
1981-04-01,5739.0,,,6150.0,6052.0,6280.0,,,,,,,,4,0,0,0,1,0,0,0,0,0,0,0,0
1981-05-01,5610.0,,,5739.0,5333.0,5172.0,,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0
1981-08-01,5745.0,,,5610.0,6150.0,5997.0,,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0
1981-10-01,6119.0,,,5745.0,5739.0,6052.0,,,,,,,,10,0,0,0,0,0,0,0,0,0,1,0,0
1981-11-01,5446.0,,,6119.0,5610.0,5333.0,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,1,0
1981-12-01,5591.0,,,5446.0,5745.0,6150.0,,,,,,,,12,0,0,0,0,0,0,0,0,0,0,0,1
1982-01-01,5472.0,,,5591.0,6119.0,5739.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0
1982-02-01,5106.0,,,5472.0,5446.0,5610.0,,,,,,,,2,0,1,0,0,0,0,0,0,0,0,0,0
1982-03-01,5997.0,,,5106.0,5591.0,5745.0,,,,,,,,3,0,0,1,0,0,0,0,0,0,0,0,0
1982-04-01,5658.0,,,5997.0,5472.0,6119.0,,,,,,,,4,0,0,0,1,0,0,0,0,0,0,0,0
1982-05-01,5239.0,,,5658.0,5106.0,5446.0,,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0
1982-08-01,5693.0,,,5239.0,5997.0,5591.0,,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0
1982-10-01,5908.0,,,5693.0,5658.0,5472.0,,,,,,,,10,0,0,0,0,0,0,0,0,0,1,0,0
1982-11-01,5437.0,,,5908.0,5239.0,5106.0,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,1,0
1982-12-01,5309.0,,,5437.0,5693.0,5997.0,,,,,,,,12,0,0,0,0,0,0,0,0,0,0,0,1
1983-01-01,5499.0,,,5309.0,5908.0,5658.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0
1983-02-01,4964.0,,,5499.0,5437.0,5239.0,,,,,,,,2,0,1,0,0,0,0,0,0,0,0,0,0
1983-03-01,5631.0,,,4964.0,5309.0,5693.0,,,,,,,,3,0,0,1,0,0,0,0,0,0,0,0,0
1983-04-01,5227.0,,,5631.0,5499.0,5908.0,,,,,,,,4,0,0,0,1,0,0,0,0,0,0,0,0
1983-05-01,5370.0,,,5227.0,4964.0,5437.0,,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0
1983-08-01,5873.0,,,5370.0,5631.0,5309.0,,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0
1983-10-01,5633.0,,,5873.0,5227.0,5499.0,,,,,,,,10,0,0,0,0,0,0,0,0,0,1,0,0
1983-11-01,5128.0,,,5633.0,5370.0,4964.0,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,1,0
1983-12-01,5050.0,,,5128.0,5873.0,5631.0,,,,,,,,12,0,0,0,0,0,0,0,0,0,0,0,1
1984-01-01,5383.0,,,5050.0,5633.0,5227.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0
1984-02-01,4937.0,,,5383.0,5128.0,5370.0,,,,,,,,2,0,1,0,0,0,0,0,0,0,0,0,0
1984-03-01,5347.0,,,4937.0,5050.0,5873.0,,,,,,,,3,0,0,1,0,0,0,0,0,0,0,0,0
1984-04-01,5154.0,,,5347.0,5383.0,5633.0,,,,,,,,4,0,0,0,1,0,0,0,0,0,0,0,0
1984-05-01,5448.0,,,5154.0,4937.0,5128.0,,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0
1984-08-01,5853.0,,,5448.0,5347.0,5050.0,,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0
1984-10-01,6158.0,,,5853.0,5154.0,5383.0,,,,,,,,10,0,0,0,0,0,0,0,0,0,1,0,0
1984-11-01,5453.0,,,6158.0,5448.0,4937.0,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,1,0
1984-12-01,5059.0,,,5453.0,5853.0,5347.0,,,,,,,,12,0,0,0,0,0,0,0,0,0,0,0,1
1985-01-01,5683.0,,,5059.0,6158.0,5154.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0
1985-02-01,4993.0,,,5683.0,5453.0,5448.0,,,,,,,,2,0,1,0,0,0,0,0,0,0,0,0,0
1985-03-01,5287.0,,,4993.0,5059.0,5853.0,,,,,,,,3,0,0,1,0,0,0,0,0,0,0,0,0
1985-04-01,5786.0,,,5287.0,5683.0,6158.0,,,,,,,,4,0,0,0,1,0,0,0,0,0,0,0,0
1985-05-01,5615.0,,,5786.0,4993.0,5453.0,,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0
1985-08-01,5788.0,,,5615.0,5287.0,5059.0,,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0
1985-10-01,6323.0,,,5788.0,5786.0,5683.0,,,,,,,,10,0,0,0,0,0,0,0,0,0,1,0,0
1985-11-01,5227.0,,,6323.0,5615.0,4993.0,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,1,0
1985-12-01,5340.0,,,5227.0,5788.0,5287.0,,,,,,,,12,0,0,0,0,0,0,0,0,0,0,0,1
1986-01-01,5578.0,,,5340.0,6323.0,5786.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0
1986-02-01,4859.0,,,5578.0,5227.0,5615.0,,,,,,,,2,0,1,0,0,0,0,0,0,0,0,0,0
1986-03-01,5086.0,,,4859.0,5340.0,5788.0,,,,,,,,3,0,0,1,0,0,0,0,0,0,0,0,0
1986-04-01,6000.0,,,5086.0,5578.0,6323.0,,,,,,,,4,0,0,0,1,0,0,0,0,0,0,0,0
1986-05-01,5592.0,,,6000.0,4859.0,5227.0,,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0
1986-08-01,5339.0,,,5592.0,5086.0,5340.0,,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0
1986-10-01,5947.0,,,5339.0,6000.0,5578.0,,,,,,,,10,0,0,0,0,0,0,0,0,0,1,0,0
1986-11-01,5003.0,,,5947.0,5592.0,4859.0,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,1,0
1986-12-01,5556.0,,,5003.0,5339.0,5086.0,,,,,,,,12,0,0,0,0,0,0,0,0,0,0,0,1
1987-01-01,5540.0,,,5556.0,5947.0,6000.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0
1987-02-01,5019.0,,,5540.0,5003.0,5592.0,,,,,,,,2,0,1,0,0,0,0,0,0,0,0,0,0
1987-03-01,5529.0,,,5019.0,5556.0,5339.0,,,,,,,,3,0,0,1,0,0,0,0,0,0,0,0,0
1987-04-01,5462.0,,,5529.0,5540.0,5947.0,,,,,,,,4,0,0,0,1,0,0,0,0,0,0,0,0
1987-05-01,5364.0,,,5462.0,5019.0,5003.0,,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0
1987-08-01,5540.0,,,5364.0,5529.0,5556.0,,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0
1987-10-01,5883.0,,,5540.0,5462.0,5540.0,,,,,,,,10,0,0,0,0,0,0,0,0,0,1,0,0
1987-11-01,5189.0,,,5883.0,5364.0,5019.0,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,1,0
1987-12-01,5336.0,,,5189.0,5540.0,5529.0,,,,,,,,12,0,0,0,0,0,0,0,0,0,0,0,1
1988-01-01,5476.0,,,5336.0,5883.0,5462.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0
1988-02-01,5437.0,,,5476.0,5189.0,5364.0,,,,,,,,2,0,1,0,0,0,0,0,0,0,0,0,0
1988-03-01,6006.0,,,5437.0,5336.0,5540.0,,,,,,,,3,0,0,1,0,0,0,0,0,0,0,0,0
1988-04-01,5376.0,,,6006.0,5476.0,5883.0,,,,,,,,4,0,0,0,1,0,0,0,0,0,0,0,0
1988-05-01,5471.0,,,5376.0,5437.0,5189.0,,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0
1988-08-01,5827.0,,,5471.0,6006.0,5336.0,,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0
1988-10-01,5538.0,,,5827.0,5376.0,5476.0,,,,,,,,10,0,0,0,0,0,0,0,0,0,1,0,0
1988-11-01,5203.0,,,5538.0,5471.0,5437.0,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,1,0
1988-12-01,5165.0,,,5203.0,5827.0,6006.0,,,,,,,,12,0,0,0,0,0,0,0,0,0,0,0,1
1989-01-01,5525.0,,,5165.0,5538.0,5376.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0
1989-02-01,4768.0,,,5525.0,5203.0,5471.0,,,,,,,,2,0,1,0,0,0,0,0,0,0,0,0,0
1989-03-01,5603.0,,,4768.0,5165.0,5827.0,,,,,,,,3,0,0,1,0,0,0,0,0,0,0,0,0
1989-04-01,4973.0,,,5603.0,5525.0,5538.0,,,,,,,,4,0,0,0,1,0,0,0,0,0,0,0,0
1989-05-01,5582.0,,,4973.0,4768.0,5203.0,,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0
1989-08-01,5529.0,,,5582.0,5603.0,5165.0,,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0
1989-10-01,5588.0,,,5529.0,4973.0,5525.0,,,,,,,,10,0,0,0,0,0,0,0,0,0,1,0,0
1989-11-01,5114.0,,,5588.0,5582.0,4768.0,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,1,0
1989-12-01,4891.0,,,5114.0,5529.0,5603.0,,,,,,,,12,0,0,0,0,0,0,0,0,0,0,0,1
1990-01-01,5725.0,,,4891.0,5588.0,4973.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0
1990-02-01,4926.0,,,5725.0,5114.0,5582.0,,,,,,,,2,0,1,0,0,0,0,0,0,0,0,0,0
1990-03-01,5496.0,,,4926.0,4891.0,5529.0,,,,,,,,3,0,0,1,0,0,0,0,0,0,0,0,0
1990-04-01,5287.0,,,5496.0,5725.0,5588.0,,,,,,,,4,0,0,0,1,0,0,0,0,0,0,0,0
1990-05-01,5624.0,,,5287.0,4926.0,5114.0,,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0
1990-08-01,5816.0,,,5624.0,5496.0,4891.0,,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0
1990-10-01,6275.0,,,5816.0,5287.0,5725.0,,,,,,,,10,0,0,0,0,0,0,0,0,0,1,0,0
1990-11-01,5439.0,,,6275.0,5624.0,4926.0,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,1,0
1990-12-01,4838.0,,,5439.0,5816.0,5496.0,,,,,,,,12,0,0,0,0,0,0,0,0,0,0,0,1
1991-01-01,5943.0,,,4838.0,6275.0,5287.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0
1991-02-01,5069.0,,,5943.0,5439.0,5624.0,,,,,,,,2,0,1,0,0,0,0,0,0,0,0,0,0
1991-03-01,5374.0,,,5069.0,4838.0,5816.0,,,,,,,,3,0,0,1,0,0,0,0,0,0,0,0,0
1991-04-01,5709.0,,,5374.0,5943.0,6275.0,,,,,,,,4,0,0,0,1,0,0,0,0,0,0,0,0
1991-05-01,5645.0,,,5709.0,5069.0,5439.0,,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0
1991-08-01,5735.0,,,5645.0,5374.0,4838.0,,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0
1991-10-01,6193.0,,,5735.0,5709.0,5943.0,,,,,,,,10,0,0,0,0,0,0,0,0,0,1,0,0
1991-11-01,5198.0,,,6193.0,5645.0,5069.0,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,1,0
1991-12-01,5281.0,,,5198.0,5735.0,5374.0,,,,,,,,12,0,0,0,0,0,0,0,0,0,0,0,1
1992-01-01,5886.0,,,5281.0,6193.0,5709.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0
1992-02-01,4950.0,,,5886.0,5198.0,5645.0,,,,,,,,2,0,1,0,0,0,0,0,0,0,0,0,0
1992-03-01,5639.0,,,4950.0,5281.0,5735.0,,,,,,,,3,0,0,1,0,0,0,0,0,0,0,0,0
1992-04-01,5529.0,,,5639.0,5886.0,6193.0,,,,,,,,4,0,0,0,1,0,0,0,0,0,0,0,0
1992-05-01,5218.0,,,5529.0,4950.0,5198.0,,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0
1992-08-01,5381.0,,,5218.0,5639.0,5281.0,,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0
1992-10-01,5634.0,,,5381.0,5529.0,5886.0,,,,,,,,10,0,0,0,0,0,0,0,0,0,1,0,0
1992-11-01,5142.0,,,5634.0,5218.0,4950.0,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,1,0
1992-12-01,5221.0,,,5142.0,5381.0,5639.0,,,,,,,,12,0,0,0,0,0,0,0,0,0,0,0,1
1993-01-01,5333.0,,,5221.0,5634.0,5529.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0
1993-02-01,4783.0,,,5333.0,5142.0,5218.0,,,,,,,,2,0,1,0,0,0,0,0,0,0,0,0,0
1993-03-01,5660.0,,,4783.0,5221.0,5381.0,,,,,,,,3,0,0,1,0,0,0,0,0,0,0,0,0
1993-04-01,5286.0,,,5660.0,5333.0,5634.0,,,,,,,,4,0,0,0,1,0,0,0,0,0,0,0,0
1993-05-01,5014.0,,,5286.0,4783.0,5142.0,,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0
1993-08-01,5519.0,,,5014.0,5660.0,5221.0,,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0
1993-10-01,5493.0,,,5519.0,5286.0,5333.0,,,,,,,,10,0,0,0,0,0,0,0,0,0,1,0,0
1993-11-01,5175.0,,,5493.0,5014.0,4783.0,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,1,0
1993-12-01,4798.0,,,5175.0,5519.0,5660.0,,,,,,,,12,0,0,0,0,0,0,0,0,0,0,0,1
1994-01-01,5338.0,,,4798.0,5493.0,5286.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0
1994-02-01,4692.0,,,5338.0,5175.0,5014.0,,,,,,,,2,0,1,0,0,0,0,0,0,0,0,0,0
1994-03-01,5534.0,,,4692.0,4798.0,5519.0,,,,,,,,3,0,0,1,0,0,0,0,0,0,0,0,0
1994-04-01,5027.0,,,5534.0,5338.0,5493.0,,,,,,,,4,0,0,0,1,0,0,0,0,0,0,0,0
1994-05-01,5188.0,,,5027.0,4692.0,5175.0,,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0
1994-08-01,5336.0,,,5188.0,5534.0,4798.0,,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0
1994-10-01,5270.0,,,5336.0,5027.0,5338.0,,,,,,,,10,0,0,0,0,0,0,0,0,0,1,0,0
1994-11-01,4984.0,,,5270.0,5188.0,4692.0,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,1,0
1994-12-01,4695.0,,,4984.0,5336.0,5534.0,,,,,,,,12,0,0,0,0,0,0,0,0,0,0,0,1
1995-01-01,5313.0,,,4695.0,5270.0,5027.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0
1995-02-01,4585.0,,,5313.0,4984.0,5188.0,,,,,,,,2,0,1,0,0,0,0,0,0,0,0,0,0
1995-03-01,5219.0,,,4585.0,4695.0,5336.0,,,,,,,,3,0,0,1,0,0,0,0,0,0,0,0,0
1995-04-01,4626.0,,,5219.0,5313.0,5270.0,,,,,,,,4,0,0,0,1,0,0,0,0,0,0,0,0
1995-05-01,5211.0,,,4626.0,4585.0,4984.0,,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0
1995-08-01,5297.0,,,5211.0,5219.0,4695.0,,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0
1995-10-01,5429.0,,,5297.0,4626.0,5313.0,,,,,,,,10,0,0,0,0,0,0,0,0,0,1,0,0
1995-11-01,5054.0,,,5429.0,5211.0,4585.0,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,1,0
1995-12-01,4341.0,,,5054.0,5297.0,5219.0,,,,,,,,12,0,0,0,0,0,0,0,0,0,0,0,1
1996-01-01,5371.0,,,4341.0,5429.0,4626.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0
1996-02-01,4682.0,,,5371.0,5054.0,5211.0,,,,,,,,2,0,1,0,0,0,0,0,0,0,0,0,0
1996-03-01,4476.0,,,4682.0,4341.0,5297.0,,,,,,,,3,0,0,1,0,0,0,0,0,0,0,0,0
1996-04-01,4885.0,,,4476.0,5371.0,5429.0,,,,,,,,4,0,0,0,1,0,0,0,0,0,0,0,0
1996-05-01,4864.0,,,4885.0,4682.0,5054.0,,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0
1996-08-01,5172.0,,,4864.0,4476.0,4341.0,,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0
1996-10-01,5772.0,,,5172.0,4885.0,5371.0,,,,,,,,10,0,0,0,0,0,0,0,0,0,1,0,0
1996-11-01,4800.0,,,5772.0,4864.0,4682.0,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,1,0
1996-12-01,4833.0,,,4800.0,5172.0,4476.0,,,,,,,,12,0,0,0,0,0,0,0,0,0,0,0,1
1997-01-01,5346.0,,,4833.0,5772.0,4885.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0
1997-02-01,4581.0,,,5346.0,4800.0,4864.0,,,,,,,,2,0,1,0,0,0,0,0,0,0,0,0,0
1997-03-01,4356.0,,,4581.0,4833.0,5172.0,,,,,,,,3,0,0,1,0,0,0,0,0,0,0,0,0
1997-04-01,5500.0,,,4356.0,5346.0,5772.0,,,,,,,,4,0,0,0,1,0,0,0,0,0,0,0,0
1997-05-01,4942.0,,,5500.0,4581.0,4800.0,,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0
1997-08-01,4890.0,,,4942.0,4356.0,4833.0,,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0
1997-10-01,5332.0,,,4890.0,5500.0,5346.0,,,,,,,,10,0,0,0,0,0,0,0,0,0,1,0,0
1997-11-01,4372.0,,,5332.0,4942.0,4581.0,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,1,0
1997-12-01,4895.0,,,4372.0,4890.0,4356.0,,,,,,,,12,0,0,0,0,0,0,0,0,0,0,0,1
1998-01-01,4924.0,,,4895.0,5332.0,5500.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0
1998-02-01,4308.0,,,4924.0,4372.0,4942.0,,,,,,,,2,0,1,0,0,0,0,0,0,0,0,0,0
1998-03-01,4919.0,,,4308.0,4895.0,4890.0,,,,,,,,3,0,0,1,0,0,0,0,0,0,0,0,0
1998-04-01,4807.0,,,4919.0,4924.0,5332.0,,,,,,,,4,0,0,0,1,0,0,0,0,0,0,0,0
1998-05-01,4485.0,,,4807.0,4308.0,4372.0,,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0
1998-08-01,4800.0,,,4485.0,4919.0,4895.0,,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0
1998-10-01,5081.0,,,4800.0,4807.0,4924.0,,,,,,,,10,0,0,0,0,0,0,0,0,0,1,0,0
1998-11-01,4479.0,,,5081.0,4485.0,4308.0,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,1,0
1998-12-01,4564.0,,,4479.0,4800.0,4919.0,,,,,,,,12,0,0,0,0,0,0,0,0,0,0,0,1
1999-01-01,4635.0,,,4564.0,5081.0,4807.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-01,4287.0,,,4635.0,4479.0,4485.0,,,,,,,,2,0,1,0,0,0,0,0,0,0,0,0,0
1999-03-01,4951.0,,,4287.0,4564.0,4800.0,,,,,,,,3,0,0,1,0,0,0,0,0,0,0,0,0
1999-04-01,4703.0,,,4951.0,4635.0,5081.0,,,,,,,,4,0,0,0,1,0,0,0,0,0,0,0,0
1999-05-01,4366.0,,,4703.0,4287.0,4479.0,,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0
1999-08-01,4789.0,,,4366.0,4951.0,4564.0,,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0
1999-10-01,4503.0,,,4789.0,4703.0,4635.0,,,,,,,,10,0,0,0,0,0,0,0,0,0,1,0,0
1999-11-01,4551.0,,,4503.0,4366.0,4287.0,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,1,0
1999-12-01,4210.0,,,4551.0,4789.0,4951.0,,,,,,,,12,0,0,0,0,0,0,0,0,0,0,0,1
2000-01-01,4696.0,,,4210.0,4503.0,4703.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0
2000-02-01,4296.0,,,4696.0,4551.0,4366.0,,,,,,,,2,0,1,0,0,0,0,0,0,0,0,0,0
2000-03-01,4709.0,,,4296.0,4210.0,4789.0,,,,,,,,3,0,0,1,0,0,0,0,0,0,0,0,0
2000-04-01,3988.0,,,4709.0,4696.0,4503.0,,,,,,,,4,0,0,0,1,0,0,0,0,0,0,0,0
2000-05-01,4773.0,,,3988.0,4296.0,4551.0,,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0
2000-08-01,4580.0,,,4773.0,4709.0,4210.0,,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0
2000-10-01,4652.0,,,4580.0,3988.0,4696.0,,,,,,,,10,0,0,0,0,0,0,0,0,0,1,0,0
2000-11-01,4306.0,,,4652.0,4773.0,4296.0,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,1,0
2000-12-01,3827.0,,,4306.0,4580.0,4709.0,,,,,,,,12,0,0,0,0,0,0,0,0,0,0,0,1
2001-01-01,4929.0,,,3827.0,4652.0,3988.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0
2001-01-31,4929.0,,,4929.0,4306.0,4773.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0
2001-02-01,4063.0,,,4929.0,3827.0,4580.0,,,,,,,,2,0,1,0,0,0,0,0,0,0,0,0,0
2001-02-28,4063.0,,,4063.0,4929.0,4652.0,,,,,,,,2,0,1,0,0,0,0,0,0,0,0,0,0
2001-03-01,4543.0,,,4063.0,4929.0,4306.0,,,,,,,,3,0,0,1,0,0,0,0,0,0,0,0,0
2001-03-31,4543.0,,,4543.0,4063.0,3827.0,,,,,,,,3,0,0,1,0,0,0,0,0,0,0,0,0
2001-04-01,4169.0,,,4543.0,4063.0,4929.0,,,,,,,,4,0,0,0,1,0,0,0,0,0,0,0,0
2001-04-30,4169.0,,,4169.0,4543.0,4929.0,,,,,,,,4,0,0,0,1,0,0,0,0,0,0,0,0
2001-05-01,4600.0,,,4169.0,4543.0,4063.0,,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0
2001-05-31,4600.0,,,4600.0,4169.0,4063.0,,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0
2001-06-30,4600.0,,,4600.0,4169.0,4543.0,,,,,,,,6,0,0,0,0,0,1,0,0,0,0,0,0
2001-07-31,4600.0,,,4600.0,4600.0,4543.0,,,,,,,,7,0,0,0,0,0,0,1,0,0,0,0,0
2001-08-01,4508.0,,,4600.0,4600.0,4169.0,,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0
2001-08-31,4508.0,,,4508.0,4600.0,4169.0,,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0
2001-09-30,4508.0,,,4508.0,4600.0,4600.0,,,,,,,,9,0,0,0,0,0,0,0,0,1,0,0,0
2001-10-01,4821.0,,,4508.0,4508.0,4600.0,,,,,,,,10,0,0,0,0,0,0,0,0,0,1,0,0
2001-10-31,4821.0,,,4821.0,4508.0,4600.0,,,,,,,,10,0,0,0,0,0,0,0,0,0,1,0,0
2001-11-01,4258.0,,,4821.0,4508.0,4600.0,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,1,0
2001-11-30,4258.0,,,4258.0,4821.0,4508.0,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,1,0
2001-12-01,3850.0,,,4258.0,4821.0,4508.0,,,,,,,,12,0,0,0,0,0,0,0,0,0,0,0,1
2001-12-31,3850.0,,,3850.0,4258.0,4508.0,,,,,,,,12,0,0,0,0,0,0,0,0,0,0,0,1
2002-01-01,4561.0,,,3850.0,4258.0,4821.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0
2002-01-31,4561.0,,,4561.0,3850.0,4821.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0
